permalink_url,title,message,Primary_Category,Primary_Category_Other,Secondary_Category,Secondary_Category_Other,Video_Type,voice_first_3_seconds,visual_first_3_seconds,visual_first_3_seconds_Other,background_music_type_first_3_seconds,thumbnail,thumbnail_Sentiment,thumbnail_famous_personality_name,thumbnail_famous_personality_profession
https://www.facebook.com/1954072204870360/posts/2527082830902625/,Innings That Led The Making Of Virat Kohli,"क्यों पिता की मौत के बाद भी मैदान पर टिके थे विराट कोहली?

Virat Kohli",Sports & Games,,"Cricket, Famous Personality",,General , voice of famous personality (fpv),famous personality (fp),,loud,Famous Personality,"Happy, Action",Virat Kohli,Sport
https://www.facebook.com/1954072204870360/posts/2527232840887624/,Truth Behind The Rumours Spread During Jamia Protest,"हिंसा के बाद दिल्ली पुलिस पर लगते आरोपों का क्या है सच?

#FactCheck",Judiciary & Crime,,"Protests/Rallies, Facts, Religion",,"Informative, Controversial",other,other,"Police, fire, commoner",relevant,Commoner,Action,,
https://www.facebook.com/1954072204870360/posts/2526216004322641/,Former Pakistan President Pervez Musharraf Sentenced To Death In Treason Case,क्यों परवेज मुशर्रफ को सुनाई गई फांसी की सजा?,Politics,,"Crime, famous personality",,"Shocking/Surprising, Informative",text only (to),famous personality (fp),,relevant,Famous Personality,Happy ,Parvez Musharraf,Politics
https://www.facebook.com/1954072204870360/posts/2526174934326748/,This Old Woman Has Eaten Sand For The Last 65 Years,क्यों पिछले 65 सालों से रेत खा रही हैं सैंड दादी?,Weird News,,"Health, Person Specific",,"Shocking/Surprising, Viral",text only (to),commoner (np),,relevant,Commoner,Action,,
https://www.facebook.com/1954072204870360/posts/2529092170701691/,Google Earth Imagery Can Now Cover The World 400 Times,"क्या है गूगल अर्थ का एक और नया कारनामा?

Google Google Earth",Technology & Innovations,,Facts,,Informative,text only (to),other,Earth,relevant,Object,Neutral ,,
https://www.facebook.com/1954072204870360/posts/2526979644246277/,Karnataka Students Enact Demolition Of Babri Masjid,कहां फिर से ढहाई गई बाबरी?,Politics,,"Facts , Crime",,"Viral, Controversial",text only (to),Crowd,,loud,Crowd,Anger,,
https://www.facebook.com/1954072204870360/posts/2526093197668255/,Violent Protests Continue Against CAA,क्या विरोध के नाम पर हिंसा जायज?,Judiciary & Crime,,"Protests/Rallies, Policies/Norms/Rules",,"Trending, Controversial",Crowd,Crowd,,no music,Crowd,"Anger, Action",,
https://www.facebook.com/1954072204870360/posts/2526338100977098/,Anti-CAA Protesters Turn Violent In Many Parts Of The Country,"क्यों रेल रुकी, आग लगी, क्यों बंद पड़ा देश?",Judiciary & Crime,,"Protests/Rallies, Policies/Norms/Rules, Crime",,"Trending, Controversial",Crowd,Crowd,,no music,Crowd,"Anger, Action",,
https://www.facebook.com/1954072204870360/posts/2527958824148359/,Top 10 Most Expensive IPL Players,"कौन हैं आईपीएल के 10 सबसे महंगे खिलाड़ी?

IPL - Indian Premier League",Sports & Games,,"Cricket, Facts",,"Shocking/Surprising, Informative",text only (to),other,"Cricket ground, IPL players",loud,Other,Neutral ,,
https://www.facebook.com/1954072204870360/posts/2527979217479653/,Interesting Facts About India's First Female President Pratibha Patil,"भारत की पहली महिला राष्ट्रपति प्रतिभा पाटिल के बारे में जानें खास बातें

#HappyBirthdayPratibhaPatil

(via NEWJ Garv)",Politics,,"Facts, Famous Personality",,"Profile, Informative", voice of famous personality (fpv),famous personality (fp),,neutral,Famous Personality,Happy ,Pratibha Patil,Politics
https://www.facebook.com/1954072204870360/posts/2540417296235845/,Eco-Friendly House That Has No Electricity Or Water Connection,"कभी देखा है बिना पानी, बिजली, ड्रेनेज कनेक्शन के घर?",Environment/Ecosystem,,"Crisis, Conservation",,"Inspiring, Informative",text only (to),other,house,relevant,Object,Neutral ,,
https://www.facebook.com/1954072204870360/posts/2525261744418067/,CAB Protests Take A Violent Turn Across India,देश में कहां-कहां हो रही है हिंसा?,Judiciary & Crime,,"Protests/Rallies, Policies/Norms/Rules, Crime",,"Informative, Controversial", voice of famous personality (fpv),famous personality (fp),,relevant,Crowd,"Anger, Action",,
https://www.facebook.com/1954072204870360/posts/2525053354438906/,Infamous Nirbhaya Rape Case Awaits Justice,क्यों अब तक फांसी के फंदे पर नहीं लटके निर्भया के बलात्कारी?,Judiciary & Crime,,"Judicial, Crime",,Controversial, common voice (optv),famous personality (fp),,no music,Commoner,Sad,,
https://www.facebook.com/1954072204870360/posts/2523311994613042/,Vijay Diwas - When 93000 Pakistani Soldiers Surrendered To Indian Army,"क्यों पाकिस्तानी सेना ने टेके थे भारत के सामने घुटने?

#VijayDiwas

(via NEWJ Garv)",Forces,,"Army, Award/Achievement",,Day-specific,voice over (vo),other,Army,relevant,Famous Personality,Happy ,,Army
https://www.facebook.com/1954072204870360/posts/2522295164714725/,Britain's Elections Get Indian Flavour,क्या है ब्रिटिश चुनाव परिणाम का भारत कनेक्शन?,Global News,,"Facts, Political",,General ,other,famous personality (fp),,no music,Famous Personality,Happy ,Boris Johnson,Politics
https://www.facebook.com/1954072204870360/posts/2522418228035752/,Massive Outrage In Parliament Over Rahul Gandhi's 'Rape In India' Remark,‘रेप इन इंडिया’ पर क्या हुई बहस?,Politics,,"Statement/Speech, Crime, Famous Personality",,"Controversial, Viral", voice of famous personality (fpv),famous personality (fp),,no music,Famous Personality,Sad,Rahul Gandhi,Politics
https://www.facebook.com/1954072204870360/posts/2522215908055984/,Navy Officer's Wife Vidya Raju Rescues a Python,क्यों इस महिला ने कहा अजगर को बच्चा?,Others,,"Person Specific, Animals",,"General ,Scary", common voice (optv),commoner (np),,no music,Animal,Neutral ,,
https://www.facebook.com/1954072204870360/posts/2536260513318190/,Madurai Man Who Has Dedicated His Life For Street Dogs,"कौन हैं ये शख्स जो नौकरी छोड़ कर रहे हैं स्ट्रीट डॉग की देखभाल?

ANIMALS MATTER TO ME (MUMBAI)",Lifestyle,,"Person Specific, Animals, Social Work",,Inspiring,text only (to),commoner (np),,neutral,"Commoner, Animal",Happy ,,
https://www.facebook.com/1954072204870360/posts/2549762248634683/,Acid Attack Victims - The Real Life Sheroes,"कैसे जीते हैं एसिड हमले के शिकार अपनी जिंदगी?

Chhanv Foundation Stop Acid Attacks Laxmi Agarwal",Judiciary & Crime,,"Crime, Awareness, Award/Achievement",,"Inspiring, Informative", common voice (optv),commoner (np),,relevant,Commoner,Happy ,,
https://www.facebook.com/1954072204870360/posts/2522318394712402/,Remembering Sanjay Gandhi On His Birth Anniversary,"रफ्तार के शौकीन नेता संजय गांधी का आज हुआ था जन्म

Indian National Congress",Politics,,Famous Personality,,"Day-specific, Profile",text only (to),famous personality (fp),,loud,Famous Personality,Happy ,Sanjay Gandhi,Politics
https://www.facebook.com/1954072204870360/posts/2529179247359650/,NGO 'No Food Waste' Is Feeding Poor And Homeless In Tamil Nadu,"नो फूड वेस्ट ग्रुप - जो रोजाना बेघर लोगों को खिलाते हैं खाना

No Food Waste",Lifestyle,,"Social Work, Food, Conservation",,Inspiring,text only (to),commoner (np),,relevant,Commoner,Happy ,,
https://www.facebook.com/1954072204870360/posts/2521191571491751/,Electric Taxi Service 'e-yAna' Introduced In Hyderabad,"कैसे ये टैक्सी सर्विस बचाएगी पर्यावरण? 

e-yAna Vehicles",Business,,"Conservation, Crisis",,Informative,text only (to),other,Auto Rickshow ,loud,Object,Neutral ,,
https://www.facebook.com/1954072204870360/posts/2525287767748798/,2019's Most Searched Topics On Google In India,"2019 में लोगों ने किसे किया गूगल?

Google",Technology & Innovations,, Facts,,Informative,text only (to),other,google search engine,relevant,Famous Personality,Proud,"Narendra Modi, Shahid Kapoor","Politics, film"
https://www.facebook.com/1954072204870360/posts/2525022774441964/,Chennai's Very Own Traffic Warden Amma,"क्यों सड़क पर गाड़ी को रोकती हैं ये अम्मा?

Chennai City Traffic Police",Lifestyle,,"Person Specific, Awareness",,Inspiring,text only (to),commoner (np),,relevant,Commoner,Action,,
https://www.facebook.com/1954072204870360/posts/2520323388245236/,World Reacts To Citizenship Amendment Bill Passed In Lok Sabha,क्यों फिर से भारत के मामले में कूद रहे हैं इमरान खान?,Global News,,"Judicial, Policies/Norms/Rules",,"Compilation, Controversial", voice of famous personality (fpv),famous personality (fp),,no music,Famous Personality,Neutral ,Imran Khan,Politics
https://www.facebook.com/1954072204870360/posts/2520197651591143/,Lady Constable Thrashes Roadside Romeo,"क्यों इस आदमी ने खाए जूते?

UP Police",Forces,,"Police, Crime",,Funny, common voice (optv),commoner (np),,relevant,Commoner,"Anger, Action",,
https://www.facebook.com/1954072204870360/posts/2519180958359479/,Bihar DGP Gupteshwar Pandey Lashes Out At Reporter,"रेप के सवाल पर भड़के बिहार के डीजीपी, कहा - अपराध रोकना केवल पुलिस का काम नहीं",Judiciary & Crime,,"Police, Statement/Speech",,"Interview, Viral", common voice (optv),commoner (np),,no music,Commoner,Anger,,
https://www.facebook.com/1954072204870360/posts/2520291501581758/,NCP Supremo Sharad Pawar's 79th Birthday,"महाराष्ट्र के चाणक्य कहे जाने वाले शरद पवार का आज है जन्मदिन

Sharad Pawar Nationalist Congress Party - NCP",Politics,,Famous Personality,,"Day-specific, Profile",other,famous personality (fp),,no music,Famous Personality,Neutral ,Sharad Pawar,Politics
